mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,label,file_path
-875.1162,-0.9323292,0.5540722,0.058508873,1.2064904,-0.85163194,-1.5962029,-1.5792348,0.6876852,1.9858445,-0.5667318,-0.20980245,0.5791239,7.0045,1.7776024,3.146473,3.0184646,4.164562,3.2100542,2.330096,2.082317,2.129013,2.6113434,3.142856,2.4335077,2.20311,0.03393189,-0.0068067946,0.1283783,0.003872022,-0.1361885,-0.0010246783,0.01621027,0.017178353,0.03538547,-0.08099805,-0.14871436,-0.09853451,-0.04934099,nonwake,dataset\nonwake\Alpha_Cisse_nowake_1.wav
-862.5499,12.091986,11.80382,9.231361,7.5504837,4.6944847,2.7794156,1.73504,2.6564593,2.893349,0.8790579,0.14691454,0.2670534,19.229856,18.305363,16.780567,13.72074,9.604513,8.186475,6.4886403,4.9293733,3.1362681,3.0881863,3.166418,2.726524,2.0507472,0.021666303,-0.019927986,0.117930576,-0.0047762543,-0.14373635,-0.010353878,0.0060751457,0.008030868,0.030818377,-0.083482526,-0.15374187,-0.1006485,-0.050753407,nonwake,dataset\nonwake\Alpha_Cisse_nowake_2.wav
-702.8066,74.50995,28.032364,27.88043,17.81776,10.385992,4.6587276,10.474363,0.37411612,9.2290745,-0.72799504,5.2906923,2.3693347,79.564705,27.9603,10.489457,8.527662,8.761545,8.727524,7.6850324,9.840332,6.68591,4.405156,4.5403833,4.55099,5.873505,3.969025,0.38824776,0.35689905,-0.135418,-0.36674917,-0.07335544,0.04026857,0.07138771,-0.15827896,0.08279958,0.35436708,0.27099782,-0.28098285,nonwake,dataset\nonwake\aly_abdelhalim_nonwake_1.wav
-590.40674,29.285748,2.2006369,24.322008,4.2636566,3.4280987,3.8408349,4.096156,10.936827,4.7706795,5.3578854,6.2387786,6.1349144,178.6544,39.04947,18.599382,13.598877,17.678478,18.78327,9.930066,13.01985,9.402558,5.9059935,3.0660567,3.6726844,7.038459,19.939106,2.4562814,-0.8540499,1.5247626,-1.6170709,-1.7440436,-0.32669356,-1.4934411,-0.5625579,-0.5736237,-0.046819136,-0.017547939,-0.23529899,nonwake,dataset\nonwake\aly_abdelhalim_nonwake_2.wav
-686.94934,26.55625,-5.639422,19.253933,0.7388966,-8.799362,0.034833074,-8.318923,2.068847,-4.321556,-5.5675793,2.5666175,-3.736135,192.86436,41.38104,14.017507,32.863255,3.207745,15.5967655,8.832267,14.60118,4.1247597,8.104895,11.462458,6.4873686,8.569556,15.940496,1.7008562,0.0025530905,3.289937,0.08544211,-1.0199345,0.9030954,-1.5736699,0.119165234,-0.86450326,-1.3415169,0.7100642,-1.0455333,nonwake,dataset\nonwake\Arif_Yarencik_nowake_1.wav
-692.58356,27.997314,-7.2907014,22.689034,0.7778254,-9.233159,-1.4562112,-6.4444227,1.07815,-6.7738395,-5.081119,1.6586246,-5.246713,170.87103,45.804768,20.35212,35.679897,3.958953,15.836511,9.027658,12.92413,3.4379058,11.404554,10.439144,4.0065494,9.546186,10.877643,2.6804724,0.32121807,3.3498826,0.02116301,-0.70927334,0.73626125,-1.0998547,0.122233264,-1.2135296,-0.99588215,0.11816977,-1.065038,nonwake,dataset\nonwake\Arif_Yarencik_nowake_2.wav
-567.56006,85.228676,-23.560888,3.1246357,5.753322,-5.342301,-8.467388,8.932716,-10.507498,0.6127157,-8.505195,0.8101059,0.6728658,137.05217,56.577618,15.410626,19.382792,10.0961075,9.956475,20.810577,6.783745,7.6032043,9.264234,12.797462,6.496081,3.802865,12.345459,5.869813,-0.9585983,1.107151,0.9039258,-0.6055834,-1.474421,0.21843897,-0.9194852,-0.6152193,-0.8831452,-0.5352596,-0.19430274,nonwake,dataset\nonwake\Arshad_qurishy_nowake_1.wav
-603.5819,62.930428,-3.3454208,13.8418865,-6.9082513,1.5711775,-18.91513,1.4041924,2.4716015,2.0453382,-12.594368,-3.4347293,-10.614428,152.41505,45.855103,20.066114,26.942833,8.669105,12.7942,16.65639,5.682246,10.374003,12.476943,16.138998,5.252858,9.6519,14.89171,5.478113,-0.0040789098,2.2716184,0.28147915,-0.4490447,-1.6248965,-0.14407402,-0.6276719,-0.7109591,-1.0826495,-0.36805788,-0.13131616,nonwake,dataset\nonwake\Arshad_qurishy_nowake_2.wav
-361.74817,84.24184,15.193567,40.592484,-10.550987,-8.132495,1.5452889,-11.846687,5.982774,-7.204976,-1.7764446,-0.066233516,-6.9480066,180.00462,30.277842,20.131395,21.414557,24.243015,19.766108,10.559221,16.19138,7.1636477,15.872813,5.86698,6.1867576,6.6492023,11.996728,0.6609182,-0.42596316,0.3140015,-2.2490215,0.09510256,-0.17576778,-0.9930813,-0.1962175,-0.7262897,0.37424654,-0.07665331,-0.7874375,nonwake,dataset\nonwake\Atalay_aksoy_nowake_1.wav
-393.3052,87.57666,24.551844,44.554295,-2.2248921,-5.4979568,2.150624,-7.3721266,4.1521244,-9.9392805,-5.2187376,2.2771986,-9.705767,152.16434,25.918074,25.333158,26.359915,18.43285,19.31182,3.9897385,16.136787,8.205779,14.717199,7.1406612,6.710595,11.24807,6.5377445,0.7004695,0.3039383,2.4980023,-0.30209446,-0.41541332,-0.37829405,-1.0900967,-0.22822236,-1.4416164,-0.79726446,-0.1990808,-1.1594719,nonwake,dataset\nonwake\Atalay_aksoy_nowake_2.wav
-518.2106,76.201416,18.209126,24.652351,7.104455,9.703695,-2.9336903,1.1503737,-3.0559046,4.6481657,-0.11590062,6.170287,-1.0933032,18.148926,8.082128,4.013677,3.5785387,4.060782,4.733726,5.9351945,3.1704578,3.1046777,3.063816,3.3567238,4.9190617,4.5918,0.62131417,-0.4265411,0.31663015,0.099865265,-0.15423524,0.5668749,-0.71914756,-0.3708143,-0.21122089,-0.12144018,0.08538543,0.5350908,-0.34305906,nonwake,dataset\nonwake\Atilla_degirmenci_nowake_1.wav
-502.4867,80.85199,13.466789,30.871449,3.629895,9.528595,-4.8503847,1.0193238,-0.30922997,1.2478524,0.6344714,5.315685,2.1296778,45.450863,21.239763,10.26688,11.236883,7.352652,3.9002168,6.5649333,6.4380794,4.426678,3.8056989,4.0917583,5.963751,7.1686172,2.0746274,-0.5917314,-0.31440073,0.4251167,-0.37846652,-0.01899172,-0.27645454,-0.57939076,0.40739495,-0.088036045,-0.21058637,0.40515828,0.7912944,nonwake,dataset\nonwake\Atilla_degirmenci_nowake_2.wav
-599.65753,94.62785,-2.6680446,26.340014,1.4887478,6.271346,-2.3806267,2.481293,-6.701044,-0.6465174,-9.914523,-2.5446434,-8.472743,17.553322,6.270524,3.7773743,3.5532753,3.7928185,2.6807706,4.0856247,3.8795335,3.354423,3.181175,2.5165927,2.6075,3.5256393,0.87676805,0.06596859,0.17102447,0.053418126,0.033756588,-0.04409093,0.20419025,0.016512927,-0.023994554,0.073203295,0.055822473,0.08839375,-0.20345677,nonwake,dataset\nonwake\Aysenur_Soydan_NoWake_1.wav
-575.4587,82.80684,-14.192887,21.021791,-2.9712367,4.3185835,-0.6446524,4.8850694,-2.7351623,3.4692073,-6.151061,-4.1309524,-5.616988,118.0584,16.89444,15.894793,5.084055,4.2655926,3.1525981,3.4310524,8.941408,3.1884701,4.320829,3.04311,7.7699556,3.4564295,13.007092,-1.5672808,-1.605442,-0.1456179,-0.23607478,-0.12843491,0.16450606,0.9545771,-0.05541558,-0.45773914,-0.20084578,-0.9534892,0.044534177,nonwake,dataset\nonwake\Aysenur_Soydan_NoWake_2.wav
-690.228,141.10954,35.81521,38.767067,18.913874,17.222237,8.830864,9.832667,2.1966758,2.3890462,-5.116577,4.1749735,-2.7383704,15.286363,5.136623,9.096027,7.0789685,7.692962,3.8836646,8.263767,5.477325,5.691354,4.288937,2.9851186,4.8201303,4.4842877,0.10833818,-0.13463625,-0.21253195,0.19009894,-0.12981737,0.10537628,0.15031993,0.050588947,0.18028595,0.023031665,0.13607621,-0.3264727,0.3087521,nonwake,dataset\nonwake\Baris_Aslan_Nowake_1.wav
-683.6726,138.00143,23.265682,15.810894,14.157331,22.975266,7.338971,10.4694195,2.4493318,6.765774,-3.0952742,2.403611,0.15918821,25.017164,8.195569,13.837951,3.8129282,8.570606,4.297432,7.95501,5.506552,3.5837476,3.8904932,2.8719633,3.5762644,5.897806,-1.1167364,-0.48148793,0.3119793,0.051229052,-0.5642069,-0.36331174,0.308159,0.18803352,-0.07925007,-0.1804374,0.026351001,0.04836987,0.15220639,nonwake,dataset\nonwake\Baris_Aslan_Nowake_2.wav
-705.6179,96.216125,10.388531,26.254814,24.90681,22.072441,-0.8876471,-2.9324152,1.6376,2.138393,-3.4830542,-5.21756,-5.2992406,17.219856,4.4251103,6.816225,8.658962,5.3130884,4.721068,6.3382926,5.898043,4.9678636,5.076837,3.2374136,5.212065,3.2814443,0.62343216,0.10756103,-0.076678194,-0.43591678,-0.5344032,0.049786992,0.033574685,-0.28051728,-0.19629602,0.13301677,0.03298258,-0.15243484,-0.24926777,nonwake,dataset\nonwake\Berkan_Öksüz_Nowake_1.wav
-687.6969,104.34476,12.315308,32.5458,26.247236,25.022467,0.06809223,-5.852624,-2.0106192,-1.588068,1.5094835,-2.6266947,-5.2446194,22.272455,7.34641,8.361235,12.008741,6.379702,7.1730685,4.483202,3.366596,4.248935,4.5603604,3.703607,4.511552,3.7525752,-0.4314241,0.47110766,0.3081352,-0.7292814,0.2933141,0.22141318,0.46171284,0.3113527,-0.07483999,0.52355796,0.04805324,-0.18364105,0.29951623,nonwake,dataset\nonwake\Berkan_Öksüz_Nowake_2.wav
-303.15897,102.38832,-40.751976,37.319836,10.605864,-1.176223,2.699618,5.443528,4.148835,-0.6020716,5.566769,0.3597592,1.9529178,55.642403,12.93924,13.957289,14.250744,6.1447053,6.5101376,11.915705,6.861377,5.842164,11.2914,4.98731,8.034089,5.0504255,2.6502302,-1.0598038,1.3049247,-0.10922843,0.27322188,0.5600028,-0.32618323,0.69066226,-0.25214046,0.048737824,-0.48320132,-0.5166216,0.27685297,nonwake,dataset\nonwake\Berkan_Uz_nowake_1.wav
-304.499,106.713,-43.54352,33.84169,15.093131,-5.1516323,5.9303455,5.4825706,4.258597,0.70954496,5.577677,-0.86162925,-1.8982995,77.17565,20.18067,17.909246,11.304589,11.568355,15.557785,12.192667,7.2080216,7.041829,13.145447,6.0930734,4.0267878,3.2509894,9.196556,0.94909865,0.18136388,1.0268662,1.141464,-1.1517166,-1.1754186,-0.41095933,-0.9293642,-1.4595635,-0.6356319,-0.26060915,-0.1726723,nonwake,dataset\nonwake\Berkan_Uz_nowake_2.wav
-539.7158,21.97253,-4.172723,29.153454,7.2981014,-8.351907,-16.78495,-1.0955442,6.9804688,-11.989304,1.203536,-0.9785018,4.874423,251.6237,38.712353,32.482185,41.018696,17.25953,7.701759,28.257418,10.734042,6.6030393,15.311385,5.1594605,6.29969,7.9053698,16.26776,2.465952,-1.7926943,2.0363755,-0.5183535,0.057201885,-1.9242071,0.82005906,0.21422301,-0.06688987,-0.111283004,-0.2457028,0.4284682,nonwake,dataset\nonwake\Berke_Yilmaz_nowake_1.wav
-557.61194,32.374283,19.458065,-3.7701154,0.09033197,13.207856,1.4650941,-0.7622324,1.9458461,-2.2947276,-7.288313,-9.591709,5.7535315,234.99583,50.59857,26.684666,20.504353,28.769674,22.9602,21.148829,4.9257684,7.8606906,8.4080715,11.548756,12.2445755,9.122717,17.317724,3.1461263,-1.1077355,0.4480477,-1.5931609,0.99042255,-2.0785472,-0.06899108,0.0044524595,-0.6789621,-0.55064374,-1.2880509,0.7782199,nonwake,dataset\nonwake\Berke_Yilmaz_nowake_2.wav
-492.1574,157.89743,31.977392,15.198408,16.37528,14.149658,-1.8669031,-2.0790715,1.872262,-0.3010873,-1.4941373,-1.2577975,-9.858124,92.92897,48.40168,13.246355,17.33557,11.815892,5.8271523,7.023303,4.289294,3.5621853,4.8226123,5.226186,6.699607,4.8886647,10.767761,-0.6479909,0.5097159,1.4680843,-0.061422437,-0.31947505,0.114939794,0.2634139,-0.09223338,-0.24741977,-0.62494564,0.40655944,-0.047764543,nonwake,dataset\nonwake\Betul_kis_nowake_1.wav
-296.66937,88.67173,21.485403,27.721556,-9.976391,-7.7409635,9.032947,-3.7879844,-9.006854,-2.0402157,-2.3943222,-6.0424566,-4.509529,146.17761,35.041054,35.102894,19.67686,22.050463,14.358444,10.996851,5.48852,8.510563,3.863828,5.794549,8.2087755,7.533181,9.271679,0.19614005,-0.7009988,1.4265344,-1.1428583,-0.67679685,-0.20511699,-0.29535443,-0.78730667,0.014834094,0.07181507,-0.65702504,0.56776273,nonwake,dataset\nonwake\Betul_kis_nowake_2.wav
-439.56308,58.958145,6.6375628,38.734097,8.969471,-7.854969,-3.7904627,1.1049368,5.5468082,-8.811231,2.7859812,5.787208,2.7372847,172.44887,27.288885,12.725103,25.07549,8.474801,25.660631,7.898605,15.74075,6.0169272,15.97671,7.9769945,6.998638,5.08007,20.572296,3.2943187,-0.54327846,3.5681717,0.2758226,-2.0165174,-0.34565634,-1.3926642,-0.07251674,-1.3824546,-0.67928374,0.76593214,-0.14894553,nonwake,dataset\nonwake\Beytullah_Tutuncu_NoWake_1.wav
-493.36612,51.399536,9.084759,29.514656,9.638976,4.6812015,0.7780208,4.52827,5.445882,0.43878353,3.9330091,5.7643414,1.8933313,154.4397,24.041845,8.285802,19.873343,5.963399,20.524784,10.135598,9.702212,5.1850653,12.678722,6.347473,7.108765,7.8424735,21.559422,2.8678224,-0.117977776,2.8790636,0.2633535,-1.7452967,-0.4935694,-0.5347377,-0.044505984,-1.1555336,-0.2793299,0.68009394,-0.65980506,nonwake,dataset\nonwake\Beytullah_Tutuncu_NoWake_2.wav
-707.37537,86.87535,27.701572,0.06022644,-12.915124,-11.2231655,-11.130177,-6.745964,-9.327511,-9.632453,-7.7102537,1.3763176,-3.472015,128.04434,37.830368,21.271893,10.977328,10.666357,10.65059,12.932792,5.5260215,4.956437,4.572035,7.898576,7.298505,5.7449417,17.545626,4.4318666,-0.9880711,-0.24084583,-1.3131437,-1.1920422,-1.3042526,-0.14724511,-0.094601765,-0.35481775,-0.8563559,0.7850815,-0.42222875,nonwake,dataset\nonwake\Beyza_Karakaya_nowake_1.wav
-682.79755,46.465828,39.243813,19.570637,-6.906716,-8.643663,-4.871106,-10.216736,-2.1911817,-8.369389,-3.6369836,0.4999931,-5.6157684,145.67096,34.79803,33.99901,18.600073,21.600988,16.077835,5.002019,5.2398014,5.869388,4.5878315,4.036808,4.194041,3.8387053,18.423233,4.129883,-1.3062731,1.1165279,-2.3991156,-1.6624992,-0.09098968,-0.4948968,0.31855378,-0.45550296,0.066515245,0.012782015,-0.2847154,nonwake,dataset\nonwake\Beyza_Karakaya_nowake_2.wav
-569.14453,80.119675,14.310803,30.5251,-17.348402,-5.594221,-2.0438414,-1.8259503,-11.589571,-6.3385143,0.36614358,-9.480432,-1.3010317,129.52872,46.663033,30.390903,29.164886,38.24135,12.105646,8.702674,12.869403,15.436245,10.730329,11.192004,11.825395,6.3521714,7.398681,-3.7303853,-3.096991,2.5777783,-3.7437353,0.20711492,-0.3042585,-0.38838324,-0.435908,-0.7594908,1.1612862,-1.2373419,0.4158724,nonwake,dataset\nonwake\busra_basan_nowake_1.wav
-525.1471,114.42951,-18.557076,13.560194,-12.754429,-2.9786367,-3.86386,-13.798599,-12.423386,-11.690348,-1.2501818,-12.944374,-1.4933627,166.1384,52.830624,64.87994,15.744167,27.354225,9.463152,6.513014,14.477433,10.4905615,15.114543,5.914312,16.347645,9.381385,4.8346777,0.00083991885,-3.9552941,-1.8179746,-1.3604698,-0.55770767,0.2677351,-0.4027895,-0.07094993,0.51633096,-0.05677686,-0.43558192,0.19625045,nonwake,dataset\nonwake\busra_basan_nowake_2.wav
-620.06964,51.340385,7.914294,22.439274,2.947802,-1.1650243,2.833189,12.230002,-5.8613133,-5.455775,-3.1719215,-10.5587,-10.1609535,156.10284,30.12645,27.920351,17.208944,32.928013,22.928112,8.927813,14.024139,9.656805,7.7426558,9.897998,7.621974,8.003686,15.974323,0.97633564,-2.485563,1.7540412,-2.3069224,-1.6529611,-0.4646302,0.27847427,-1.0202403,-0.30840456,0.80865103,-0.5452201,0.05120133,nonwake,dataset\nonwake\Ceren_Nizamoglu_NoWake_1.wav
-626.86456,47.09501,11.706314,15.87013,-0.5451187,-1.7678965,2.0466387,9.793253,-1.7794378,-6.847814,0.0281232,-7.5263853,-6.9264503,156.90565,28.235126,14.466108,15.185378,31.34772,14.337229,8.045853,9.951261,5.352665,8.458522,6.1819158,5.2110047,7.528631,15.813237,1.2504172,-0.33028385,-0.08573192,-2.3490336,-0.7863064,-0.576475,-0.11120628,-0.49498782,-0.5244956,0.5064734,-0.63688874,0.061118484,nonwake,dataset\nonwake\Ceren_Nizamoglu_NoWake_2.wav
-353.57617,17.79205,-38.886417,4.4693255,-29.673449,-13.559964,-16.651075,-26.705364,-3.7868862,-19.19475,12.05039,-13.954673,-4.29766,149.26617,37.567944,48.867695,12.5189295,31.387838,19.075476,14.163309,19.449064,9.116673,13.26126,11.14497,11.830551,12.666056,-14.04402,-1.9998362,3.05104,-1.2176172,1.7167444,1.0529413,0.97710097,1.3286167,0.34851462,0.6600505,-1.1543863,0.24013667,-1.0006897,nonwake,dataset\nonwake\ceren_ozturk_nonwake_1.wav
-370.68677,-25.186703,-37.004566,28.520752,-50.26516,-7.298153,-14.707028,-42.926605,-18.105194,-13.702053,12.768667,-17.60362,1.0801356,77.32624,72.30906,26.710056,39.35651,28.156723,21.586176,12.75632,13.359015,11.808908,19.31039,12.549331,17.204227,12.129166,-1.5811338,-9.029146,-0.8635834,-3.4609227,1.6499293,1.6975838,-0.14594603,0.7956198,0.6501689,0.88578606,-0.678621,1.7565118,-0.6020454,nonwake,dataset\nonwake\ceren_ozturk_nonwake_2.wav
-589.6471,110.466385,42.304047,9.083163,13.793045,-1.5366731,5.4473357,2.6517663,0.4726256,-9.32564,-3.5514038,-2.1834712,3.5599117,111.535736,34.270405,18.85772,9.701371,6.196371,6.715178,5.046397,4.2041407,5.5077286,5.933851,4.762551,3.743075,4.0746317,7.914284,2.7541585,1.5508902,0.20013031,0.67810273,-0.017109785,0.5354816,0.2937437,0.021200862,-0.3384045,-0.2531617,-0.082161225,0.18633822,nonwake,dataset\nonwake\Cigdem_Kurt_nowake_1.wav
-634.84076,110.50505,34.265266,24.76521,16.60405,0.19973028,2.0153108,-3.2111502,-9.622101,-12.784809,-6.7807345,-4.9993954,-4.4463563,104.66988,31.116495,14.213321,10.892624,7.3983526,16.183443,13.043497,9.966614,5.424678,4.1618304,5.6215444,3.972618,5.900358,9.547516,1.3127538,0.708141,1.1257224,0.055625163,-1.5559988,-0.24583304,0.023494668,0.20147751,-0.34594592,-0.43265313,0.1475555,-0.3073253,nonwake,dataset\nonwake\Cigdem_Kurt_nowake_2.wav
-516.2697,53.020638,8.656652,33.80939,-11.713371,1.1481487,18.07342,7.57854,-7.2603245,3.7073638,-5.6104193,-3.6022253,3.672661,168.58435,19.705858,22.109999,18.178152,39.808407,12.740009,13.0699005,6.5553455,13.630801,6.084534,11.056187,6.0677934,8.797,16.931393,0.5288458,-1.6817462,1.7000391,-3.0165837,-0.93122613,-0.28984165,-0.45479518,-0.8239317,0.26477432,-0.053216867,-0.2318547,0.8603771,nonwake,dataset\nonwake\Dilara_Ozturk_NoWake_1.wav
-534.8795,51.794792,14.562282,34.808556,-3.8898182,2.0748188,14.550518,12.756857,-3.1477284,-1.6590356,2.0573251,-7.9583406,8.38763,153.79561,17.097029,27.557587,15.204648,40.54654,21.429012,10.042955,9.2442045,13.85926,11.34149,10.711899,15.059993,11.316119,18.254948,1.2464292,-3.1735005,1.5988507,-4.54156,-2.2396295,-0.3211461,-0.29911822,-1.0849054,-0.7747992,-0.13036132,-1.3501061,0.9831119,nonwake,dataset\nonwake\Dilara_Ozturk_NoWake_2.wav
-673.504,77.24283,10.213787,18.77119,15.555639,7.1897,2.364359,5.4873896,5.550008,5.237569,3.7407427,3.6305447,-2.562643,107.56654,41.379765,9.003811,9.676603,7.31473,5.9904666,3.3737822,5.152062,4.550622,3.053543,3.2525797,2.6546686,3.5786498,11.089028,4.0947123,0.5702052,1.2348931,0.66625667,0.31989634,0.34109578,0.60860544,0.2472035,0.16914693,0.29864705,0.22723173,0.0042960886,nonwake,dataset\nonwake\Efrail_furkan_koca_nowake_1.wav
-671.45557,77.14941,12.286226,20.774569,15.707249,9.439152,2.4919434,3.4809656,4.2602777,4.854387,3.3334732,3.8583055,-2.7561994,108.03783,41.302593,9.629653,10.628065,7.2583346,6.1588435,3.3180506,3.7643209,4.400926,3.2769904,3.1810863,3.7709703,3.7232306,11.185949,4.166012,0.7153295,1.2554035,0.93747723,0.67181075,0.33476788,0.3489752,0.11945401,0.21899363,0.2631714,0.10002341,-0.2765218,nonwake,dataset\nonwake\Efrail_furkan_koca_nowake_2.wav
-600.89154,92.123184,-8.342879,33.290863,-3.5582383,11.784905,-10.746265,6.204251,-7.307893,-4.3788824,-6.0727897,-2.4350324,-4.4840016,144.66866,28.988981,5.377169,10.34025,4.1101255,6.570781,4.751586,3.8466406,3.4853272,3.9145825,3.2190897,2.7106493,4.564068,13.974243,3.2076676,-0.0336153,0.8847436,-0.09319595,0.5571637,-0.079063475,0.33468255,-0.10076304,-0.03499599,-0.101961605,-0.23400772,-0.58122194,nonwake,dataset\nonwake\Elif_sude_unal_nowake_1.wav
-610.8386,93.84158,-9.913643,33.288845,-5.0931354,14.5428505,-11.116798,6.679283,-5.5559053,-5.0164385,-5.5647445,-2.4703789,-4.4883575,148.4673,24.834496,5.619195,9.925969,3.9916136,4.730603,4.266261,3.397939,3.307812,2.605582,3.4932349,2.377731,3.7084816,15.533014,2.2349057,-0.2808693,0.87939274,0.12890555,0.53629273,-0.17463356,0.1447323,-0.082986504,0.06714584,-0.21112993,0.029083708,0.009461202,nonwake,dataset\nonwake\Elif_sude_unal_nowake_2.wav
-568.06604,29.44381,-15.854171,28.450878,-12.787016,-12.209606,-7.869902,-5.672362,-10.855968,-19.063957,10.548716,-16.50185,-2.85752,160.67221,25.518496,29.919268,28.219456,26.298363,17.215748,18.55909,17.614126,15.050177,21.29731,13.345899,19.59827,5.4158235,9.595631,2.635282,-1.1611716,0.6025553,0.5442446,-0.39121503,-1.4538872,0.33483016,-0.17116019,-1.2853985,0.89378464,-0.8095229,-0.19677356,nonwake,dataset\nonwake\EmineHatun_Cakmak_nonwake_1.wav
-632.84,27.560366,3.4139235,16.649933,-5.711293,-10.79851,4.2048388,-3.8350291,-4.151246,-6.523761,1.0232449,-4.293377,-2.2569337,161.1805,28.457024,15.661235,20.61325,22.391804,21.709269,6.910984,11.78626,11.168563,13.731512,5.8333077,7.9528947,7.76998,11.332188,1.9193506,0.8317792,0.0073723197,0.88180685,-1.6901834,-0.080684125,-0.80844927,0.16070941,-0.8279905,-0.2996571,0.010131273,0.41332233,nonwake,dataset\nonwake\EmineHatun_Cakmak_nonwake_2.wav
-375.4124,85.1316,8.353941,31.94711,-3.3274632,13.117062,-19.06181,-10.261099,1.6916349,-13.672195,-4.209498,-6.777764,0.77318287,176.78801,19.432398,32.992577,29.08999,21.734468,16.22795,21.002249,18.226782,10.542276,18.433798,6.272195,7.0678334,5.131853,13.000813,0.15469356,-0.7788343,-2.1750755,-1.4655755,1.0112703,-1.538106,-1.0325571,-0.6633444,0.66265625,-0.37317833,0.1397594,-0.18023963,nonwake,dataset\nonwake\Emir_Ozogul_nowake_1.wav
-372.33936,84.08154,-3.8943195,65.67753,14.542174,-12.4472275,-9.70824,-9.567626,-4.021474,-11.890304,-3.3776298,-5.1925845,0.09605813,110.20741,27.127653,25.796652,23.14905,12.420156,17.579859,13.823535,12.078731,9.569841,17.867046,12.876332,9.855275,8.67531,5.0060034,1.7987411,-0.51127183,-0.112382054,-1.0283034,-0.0968321,0.10769698,-0.4643708,-0.41641122,-0.41880906,0.61687386,-0.5947119,-0.2646842,nonwake,dataset\nonwake\Emir_Ozogul_nowake_2.wav
-500.35168,71.75227,-7.6921873,62.519207,-19.422756,-16.567776,-2.3469217,7.0088167,-6.2789516,-10.709337,-9.114556,1.2012488,-2.0481045,226.34213,53.107315,44.96768,43.324753,33.791176,29.556896,14.542014,13.23856,14.366466,13.824856,11.735893,5.5402913,5.090329,10.994703,-0.06765723,-3.9216347,1.602132,-0.7162584,-1.358918,0.16297036,0.103754506,0.7003733,-0.28349066,0.27362978,0.508175,0.446927,nonwake,dataset\nonwake\emre_samet_eroglu_nowake_1.wav
-541.77185,71.32072,0.639351,27.872402,-16.224182,-7.283878,13.498303,-3.2902117,-4.9738193,-3.9909148,0.9114716,-2.3850412,-2.358505,189.03122,43.42583,15.593418,40.455715,26.253576,20.779343,11.642928,17.737988,8.304809,13.874579,6.757546,6.606964,6.6917143,9.716688,1.2976795,0.564918,-0.32055837,-1.893651,0.41798896,-0.050149545,-0.08432931,-0.34785953,0.13078368,-0.3894734,0.29394153,0.06623994,nonwake,dataset\nonwake\emre_samet_eroglu_nowake_2.wav
